rbd|codEdu|nombre|matemática1|matemática2|lectura|ciencias|historia|nem|ranking|promedio|dep|nse|posPromedio|posMatemática1|posMatemática2|posLectura|posCiencias|posHistoria|posNem|posRanking|región|comuna
16564|610|LICEO BICENTENARIO TOMÁS SIMÓN BOLÍVAR|578.6|373.3|566|437.7|448.4|761.7|776.1|589.497709923664|P. C/Subv|Bajo|1719|1396|1916|1815|2236|2317|888|1008|ML|Curicó
16564|710|LICEO BICENTENARIO TOMÁS SIMÓN BOLÍVAR|561.5|365.4|565.9|447.5|440.8|761.7|777.6|597.2494845360825|P. C/Subv|Bajo|1483|1776|2293|1817|1911|2563|888|983|ML|Curicó
16570|410|ESCUELA DE LENGUAJE RAYANCO|578.1|390.1|589.6|446.1|461.6|711.8|745.3|596.4711538461538|P. C/Subv|Bajo|1504|1406|1305|1314|1967|1927|1727|1558|ML|Romeral
1657|310|COLEGIO PRESBITERIANO DAVID TRUMBULL|615.7|435.4|606|501.3|463.3|702.4|721.9|610.2369565217392|P. C/Subv|Medio Alto|1167|827|556|1043|690|1871|1939|2010|VA|Valparaíso
16582|610|TECNOLÓGICO NUEVO HORIZONTE|525.2|364.1|513.9|417.8|445.8|770.2|789.7|586.8295555555557|P. C/Subv|Bajo|1792|2798|2363|3025|3131|2409|776|802|ML|Curicó
16583|310|ESCUELA DE ADMINISTRACIÓN Y COMERCIO|570.6|378.5|566.1|459.8|463.3|773.3|792.6|608.7216981132076|P. C/Subv|Bajo|1204|1557|1707|1814|1502|1871|734|759|ML|Curicó
16583|410|ESCUELA DE ADMINISTRACIÓN Y COMERCIO|570.9|351.3|557.4|450.9|455|708.3|733.1|591.5573964497041|P. C/Subv|Bajo|1663|1545|3082|1999|1794|2100|1806|1770|ML|Curicó
16583|710|ESCUELA DE ADMINISTRACIÓN Y COMERCIO|603|0|584.8|428|412.3|660.7|676.4|604.9112903225806|P. C/Subv|Bajo|1287|999|4106|1423|2656|3389|2828|2970|ML|Curicó
16587|310|LICEO POLIVALENTE SAGRADA FAMILIA|550.4|366.6|540.8|439.7|449.1|785.1|801.7|597.1576086956521|Público|Bajo|1488|2048|2224|2385|2176|2289|578|639|ML|Sagrada Familia
16587|510|LICEO POLIVALENTE SAGRADA FAMILIA|576.9|351.3|520.1|439.8|448|740.2|762.2|594.9270833333334|Público|Bajo|1560|1429|3082|2874|2170|2331|1223|1250|ML|Sagrada Familia
16587|610|LICEO POLIVALENTE SAGRADA FAMILIA|487.3|336|497.3|410.5|411.9|778|803.8|572.495652173913|Público|Bajo|2225|3804|3678|3421|3442|3405|655|607|ML|Sagrada Familia
16587|710|LICEO POLIVALENTE SAGRADA FAMILIA|523.2|359.5|476.8|421.5|420.5|672.5|695|579.4928571428571|Público|Bajo|2007|2873|2631|3777|2948|3170|2581|2603|ML|Sagrada Familia
16588|310|COLEGIO SAN ALFONSO DEL BOLDO|579.8|390|569.6|456.2|458|692.2|703.4|591.0225080385852|P. C/Subv|Medio|1675|1379|1309|1737|1626|2008|2160|2413|ML|Curicó
16600|310|COLEGIO ALTA CUMBRE|640.3|398.5|639.6|511.3|503.4|687.4|699.4|608.9200483091788|P. C/Subv|Medio|1197|600|1072|582|588|972|2254|2510|ML|Curicó
16604|310|INSTITUTO LATINOAMERICANO-EUROPEO DE ESTUDIOS SUPERIORES|711.6|382.6|707.1|519.6|568.7|661.1|702.1|637.9766355140187|P. C/Subv|Medio Bajo|689|294|1546|217|524|387|2825|2444|ML|Talca
16608|310|COLEGIO ANTILHUE|557|393.8|572.3|433.1|532.6|799.3|816.2|633.9137931034483|P. C/Subv|Bajo|745|1883|1205|1672|2418|645|442|480|ML|Molina
16608|410|COLEGIO ANTILHUE|502.9|383.5|494.2|390.3|390|714.6|781.7|565.8287356321839|P. C/Subv|Bajo|2463|3458|1511|3482|4027|3932|1677|922|ML|Molina
16627|310|COLEGIO SAN IGNACIO DE TALCA|672.1|437|640|506.1|501.5|751.5|756.4|639.9755338078292|P. C/Subv|Medio Alto|661|442|543|578|642|1009|1028|1358|ML|Talca
16634|310|COLEGIO POLITÉCNICO AQUELARRE|637.5|409.9|675.3|491.5|570.7|795.3|819.4|664.6984|P. C/Subv|Bajo|442|617|848|340|818|376|474|439|ML|Teno
16634|510|COLEGIO POLITÉCNICO AQUELARRE|594.6|376|563.4|445.9|425.8|599.2|609|548.0060836501901|P. C/Subv|Bajo|3094|1138|1810|1873|1975|3007|3777|3883|ML|Teno
16634|610|COLEGIO POLITÉCNICO AQUELARRE|570.3|334.7|550.7|439.6|440.8|720.8|744.3|606.8361842105263|P. C/Subv|Bajo|1244|1565|3711|2164|2182|2563|1548|1580|ML|Teno
16634|710|COLEGIO POLITÉCNICO AQUELARRE|587.6|344.5|562.8|417.8|450.4|607.8|616.5|551.2294964028777|P. C/Subv|Bajo|2981|1237|3404|1887|3131|2242|3680|3803|ML|Teno
1663|410|INSTITUTO SUPERIOR DE COMERCIO ALBERTO BLEST GANA|516.8|367|521|413.2|429.8|655.8|670.3|545.818021978022|Público|Medio Bajo|3154|3072|2204|2858|3323|2883|2929|3085|VA|Viña Del Mar
16642|310|COLEGIO ANTAMARO|531.5|409.3|533.1|510.3|416.6|711.4|790.7|613.7865384615385|P. C/Subv|Bajo|1095|2601|855|2580|602|3281|1737|788|ML|Linares
16644|310|COLEGIO LEONARDO DA VINCI|587.3|386.7|593.8|463|469.1|725|735.3|591.4735135135135|P. C/Subv|Bajo|1668|1241|1409|1245|1408|1709|1479|1745|ML|San Javier
16644|510|COLEGIO LEONARDO DA VINCI|487.1|370.1|452.4|376.1|380.1|542.3|549|468.6424657534247|P. C/Subv|Bajo|4195|3809|2057|4013|4147|4032|4136|4162|ML|San Javier
16644|610|COLEGIO LEONARDO DA VINCI|516.8|354.7|489.2|403.5|377.5|667|687.8|516.5793296089386|P. C/Subv|Bajo|3878|3072|2895|3576|3708|4060|2693|2756|ML|San Javier
1664|510|LICEO INDUSTRIAL MIRAFLORES ALTO|546.6|379.3|534.9|431.1|447.7|637.1|653.6|553.6053658536586|Público|Bajo|2882|2138|1672|2543|2515|2342|3236|3341|VA|Viña Del Mar
1664|710|LICEO INDUSTRIAL MIRAFLORES ALTO|489|356.3|446|461|372.6|621.8|631.5|514.3054054054054|Público|Bajo|3909|3775|2814|4065|1465|4101|3490|3649|VA|Viña Del Mar
16652|310|CENTRO EDUCATIVO MACHU PICCHU|648.4|384.8|654.2|530.6|488.1|753.3|778.5|645.8684931506849|P. C/Subv|Medio|590|548|1466|459|448|1282|999|967|ML|Curicó
16656|363|LICEO VICTORIA|485.3|354.5|470.4|367.5|417.3|496.5|505.6|460.0351851851852|P. C/Subv|Medio Bajo|4206|3841|2907|3858|4171|3260|4208|4212|ML|Talca
16676|410|LICEO COMPLEJO EDUCACIONAL JAVIERA CARRERA|498.9|340.3|544.8|407.1|465.8|746.5|787.5|596.247619047619|Público|Bajo|1511|3561|3540|2285|3580|1790|1112|832|ML|Talca
16676|510|LICEO COMPLEJO EDUCACIONAL JAVIERA CARRERA|493.1|373.3|448.4|410.1|394.8|685.1|717.2|546.178350515464|Público|Bajo|3147|3678|1916|4047|3459|3844|2301|2120|ML|Talca
16678|310|COLEGIO LOS AGUSTINOS EDUCACIÓN Y DEPORTE|537.6|333|530.6|448.1|409.8|666.6|683.2|541.3003134796239|P. C/Subv|Bajo|3304|2408|3748|2638|1892|3458|2704|2854|ML|Talca
16685|310|COLEGIO ENRIQUE CETTY|558.3|348.6|547.8|431.9|441.9|702.8|742.9|572.4692857142857|P. C/Subv|Bajo|2227|1848|3186|2228|2472|2518|1929|1618|ML|Molina
16697|410|COLEGIO INITEC DE INNOVACIÓN TECNOLÓGICA|532.3|327.8|524.8|462|422.8|665.2|679.5|561.3553191489361|P. C/Subv|Bajo|2627|2578|3862|2772|1435|3096|2729|2920|ML|Curicó
16697|510|COLEGIO INITEC DE INNOVACIÓN TECNOLÓGICA|535|342|529|433.6|436.8|646.8|658.4|557.7004608294931|P. C/Subv|Bajo|2754|2496|3485|2684|2396|2674|3072|3269|ML|Curicó
16697|610|COLEGIO INITEC DE INNOVACIÓN TECNOLÓGICA|502.9|331.8|494.8|406.7|417.9|709.3|725.7|565.3272727272728|P. C/Subv|Bajo|2479|3458|3773|3469|3595|3244|1784|1935|ML|Curicó
16716|310|LICEO BICENTENARIO ZAPALLAR DE CURICÓ|687.5|433|662.7|516|530.8|713.5|721.9|633.5348500517063|Público|Medio|752|377|581|407|548|658|1697|2010|ML|Curicó
16728|310|COLEGIO SANTO TOMÁS DE TALCA|643.4|401.3|608.8|511.8|499.4|758.3|767.5|632.3555555555556|P. C/Subv|Medio Alto|771|585|1007|989|585|1049|936|1158|ML|Maule
16729|310|INSTITUTO INGLÉS|569.4|337.8|601.1|435.2|459.1|708.9|730.1|589.2854368932038|Público|Medio Bajo|1724|1587|3629|1127|2323|1988|1791|1839|ML|Curicó
16729|610|INSTITUTO INGLÉS|514.7|330|496.5|430.4|449|667.9|700.4|572.2|Público|Medio Bajo|2241|3138|3796|3439|2551|2296|2676|2485|ML|Curicó
1672|310|LICEO BICENTENARIO JOSÉ FRANCISCO VERGARA ECHEVERS|529.4|385.2|463.8|480|426.3|695.1|703|570.0597402597402|Público|Medio Bajo|2326|2655|1450|3928|1009|2988|2106|2429|VA|Viña Del Mar
1672|410|LICEO BICENTENARIO JOSÉ FRANCISCO VERGARA ECHEVERS|492.1|434|465.8|441.7|398.9|691.5|712.3|566.7806451612903|Público|Medio Bajo|2430|3704|571|3903|2114|3763|2175|2219|VA|Viña Del Mar
1672|510|LICEO BICENTENARIO JOSÉ FRANCISCO VERGARA ECHEVERS|522|362.5|468.2|418|438|696.3|732.1|613.22|Público|Medio Bajo|1109|2912|2441|3878|3114|2645|2083|1794|VA|Viña Del Mar
16730|310|LICEO BICENTENARIO DE ADMINISTRACIÓN Y COMERCIO HUMANÍSTICO-CIENTÍFICO|635|497.5|609.5|475.2|530.5|704.5|714.8|618.6929203539823|P. C/Subv|Medio|995|643|264|975|1099|660|1889|2170|ML|Curicó
16748|310|LICEO BICENTENARIO ORIENTE DE TALCA|594|355.9|610.2|492.9|511.3|727.8|740.4|612.7907975460122|Público|Medio|1120|1147|2837|959|795|867|1419|1653|ML|Talca
16749|310|COLEGIO JUAN IGNACIO MOLINA DE LA FLORIDA|582.8|390.5|605.4|457.2|466.8|782.3|828.2|623.0595744680851|P. C/Subv|Medio|915|1320|1295|1056|1591|1767|614|359|ML|Talca
1674|410|LICEO BENJAMÍN VICUÑA MACKENNA|530.9|379.7|534.9|434|474.9|730.5|767.5|592.6378787878788|Público|Medio Bajo|1633|2619|1657|2543|2378|1569|1375|1158|VA|Viña Del Mar
1674|610|LICEO BENJAMÍN VICUÑA MACKENNA|503.5|378.6|494.5|408.9|409.4|684.8|715|565.2844262295082|Público|Medio Bajo|2480|3440|1705|3477|3517|3468|2307|2165|VA|Viña Del Mar
16751|310|LICEO BICENTENARIO DE CAUQUENES|581.8|384.9|576.6|461.7|463.5|769.1|773.1|600.9514184397163|Público|Medio Bajo|1394|1338|1463|1578|1444|1862|789|1052|ML|Cauquenes
16754|310|LICEO ARTURO ALESSANDRI PALMA|534.3|356.5|519.8|418.7|386.9|671.3|679.9|547.3518292682927|Público|Bajo|3113|2516|2799|2884|3085|3972|2603|2914|ML|Romeral
16754|610|LICEO ARTURO ALESSANDRI PALMA|506|309.7|531.5|421.8|359.7|670.4|696.4|576.0278481012658|Público|Bajo|2101|3377|4007|2617|2935|4165|2626|2567|ML|Romeral
16756|310|COLEGIO LOS AGUSTINOS|612.8|383.1|597.9|471.6|482.2|769.9|802.8|625.0552631578947|P. C/Subv|Medio|874|864|1526|1184|1188|1414|780|618|ML|Maule
16757|310|COLEGIO JUAN IGNACIO MOLINA DE LICANTÉN|609.4|381|604.8|471.1|569|832|842.2|651.1492307692307|P. C/Subv|Medio Bajo|546|913|1602|1064|1202|385|214|252|ML|Licantén
1675|310|LICEO GUILLERMO RIVERA COTAPOS|516.2|368|537.9|441.1|449.8|684.4|689.7|554.8964788732395|Público|Medio Bajo|2832|3098|2149|2450|2140|2263|2316|2722|VA|Viña Del Mar
1675|363|LICEO GUILLERMO RIVERA COTAPOS|511|357.5|529.6|435|562.7|729|748.3|590.1205128205129|Público|Medio Bajo|1704|3230|2738|2669|2330|415|1397|1501|VA|Viña Del Mar
1676|310|LICEO BICENTENARIO DE VIÑA DEL MAR|566.4|380.9|576.6|453.3|497.3|697.2|713.7|596.0548623853211|Público|Medio Bajo|1518|1658|1613|1578|1716|1084|2060|2191|VA|Viña Del Mar
16793|410|LICEO TÉCNICO PROFESIONAL LA ARAUCANÍA|577.4|363.8|554.3|455.8|429.8|757.7|765.1|588.7610714285714|P. C/Subv|Medio Bajo|1741|1419|2377|2078|1637|2883|940|1200|BI|Concepción
16793|610|LICEO TÉCNICO PROFESIONAL LA ARAUCANÍA|518.2|341.4|508.1|413.1|437.9|708.2|712.2|557.1660194174758|P. C/Subv|Medio Bajo|2770|3038|3503|3166|3328|2647|1811|2226|BI|Concepción
16798|310|COLEGIO NEW BUCKINGHAM|595.4|375.6|605.9|530.3|492.3|754.9|776.5|623.2615384615385|P. C/Subv|Medio|913|1124|1828|1046|450|1192|971|999|VA|Villa Alemana
16807|310|COLEGIO LOS ALERCES DE TALAGANTE|568.6|360.4|567.1|460.7|450.8|639.9|648.8|560.1245689655173|P. C/Subv|Medio|2671|1610|2569|1795|1476|2232|3195|3402|RM|Talagante
16815|310|COLEGIO PATAGONIA DE BUIN|600.7|378.8|579.9|425.9|601.8|714.3|749.4|607.4728395061729|P. S/Subv|Medio Alto|1228|1038|1698|1524|2738|263|1683|1483|RM|Buin
1681|310|COLEGIO REPÚBLICA DE COLOMBIA|579|359.9|581|487.9|450.1|708.2|718.5|587.8974137931035|Público|Medio Bajo|1769|1390|2608|1495|874|2252|1811|2092|VA|Viña Del Mar
1681|610|COLEGIO REPÚBLICA DE COLOMBIA|494.8|387|449.8|407.2|374.2|629.5|647.9|531.9392857142857|Público|Medio Bajo|3556|3649|1399|4036|3573|4089|3354|3421|VA|Viña Del Mar
16820|363|COLEGIO PAULO FREIRE DE SAN MIGUEL|516.3|383.5|575|423.1|508.6|620.2|631.8|566.1681818181818|P. C/Subv|Medio|2448|3092|1511|1620|2871|900|3510|3644|RM|San Miguel
16825|310|ESCUELA BÁSICA Nº200 COLEGIO INTEGRAL TRABUNCO|572.5|380|573.7|470.5|481|658.2|700.8|581.0256880733946|P. C/Subv|Medio|1963|1510|1649|1644|1215|1434|2877|2474|RM|Peñaflor
16830|610|COLEGIO RIELJAN|489.3|328.2|509|424.9|427.5|632.7|692.6|531.4073170731707|P. C/Subv|Bajo|3571|3768|3847|3150|2792|2947|3307|2655|RM|Calera De Tango
16843|510|LICEO BICENTENARIO DE EXCELENCIA TÉCNICO PROFESIONAL PEOPLE HELP PEOPLE DE PANGUIPULLI|507.7|337.1|518.3|407.8|430.1|667.1|683|547.4454268292683|P. C/Subv|Bajo|3111|3337|3653|2915|3543|2877|2687|2858|LR|Panguipulli
16843|610|LICEO BICENTENARIO DE EXCELENCIA TÉCNICO PROFESIONAL PEOPLE HELP PEOPLE DE PANGUIPULLI|493.2|360.1|484.7|401.5|399.9|661.2|676.1|553.1983974358975|P. C/Subv|Bajo|2902|3677|2588|3652|3772|3738|2824|2977|LR|Panguipulli
16844|510|LICEO TÉCNICO PROFESIONAL PEOPLE HELP PEOPLE PULLINQUE|515.4|370|501.9|429|394.5|607.3|629.3|525.8869565217391|P. C/Subv|Bajo|3701|3123|2059|3304|2609|3850|3689|3674|LR|Panguipulli
16844|710|LICEO TÉCNICO PROFESIONAL PEOPLE HELP PEOPLE PULLINQUE|512.4|290|548.1|412.2|441.6|625.4|648.9|560.6747747747747|P. C/Subv|Bajo|2655|3196|4068|2224|3373|2529|3441|3400|LR|Panguipulli
16856|310|COLEGIO MELIÁN|625.4|419.1|590.6|487.2|471.6|709.5|766.3|599.0630434782609|P. C/Subv|Medio Bajo|1437|723|719|1294|892|1649|1778|1183|ML|Maule
16857|363|CENTRO EDUCACIONAL DE ADULTOS EL MONTE|456.7|363|397.3|395|394.2|632.6|668.1|513.4019230769231|P. C/Subv|Bajo|3921|4131|2422|4199|3956|3860|3309|3116|RM|El Monte
1685|510|ESCUELA DOCTOR OSCAR MARIN SOCIAS|509.3|341.8|513.2|398.5|427.7|684|707.9|547.5333333333333|Público|Bajo|3107|3284|3491|3040|3867|2938|2324|2327|VA|Viña Del Mar
16886|310|COLEGIO VALLES DEL MAIPO|529.5|353.5|532.3|427.2|439.8|757.5|771.3|590.1465256797583|P. C/Subv|Medio Bajo|1703|2654|2978|2597|2688|2587|942|1085|RM|San Bernardo
16892|363|CENTRO DE ESTUDIOS DE LA PATAGONIA|504.7|401.5|505.8|441.4|480.8|638.2|651.3|573.3453608247422|P. C/Subv|Medio|2182|3413|1003|3218|2131|1439|3218|3373|MA|Punta Arenas
16923|310|THE BRITISH SCHOOL PATAGONIA|644.6|450.7|662.9|459|569.4|788.6|799.5|661.6448453608247|P. C/Subv|Alto|466|578|448|403|1524|384|545|668|LL|Puerto Montt
16932|310|COLEGIO ESCUELA PREMILITAR LAUTARO|530.5|337.3|579.7|442.7|450.8|741.6|819.3|621.6977528089888|P. C/Subv|Bajo|941|2629|3642|1526|2079|2232|1194|441|LI|Olivar
16935|363|LICEO TÉCNICO PROFESIONAL DE ADULTOS DE ANTOFAGASTA|431.1|0|390.8|375.2|363.8|513.7|574.7|458.33577586206894|P. C/Subv|Medio|4207|4211|4106|4206|4155|4148|4191|4086|AN|Antofagasta
16935|563|LICEO TÉCNICO PROFESIONAL DE ADULTOS DE ANTOFAGASTA|425.6|0|419.6|366.6|387.4|623.2|657.9|498.85227272727275|P. C/Subv|Medio|4081|4217|4106|4158|4174|3962|3471|3278|AN|Antofagasta
16945|310|COLEGIO NUEVO HORIZONTE|502.7|306|552.9|412.3|447.1|636.4|647.9|557.0500000000001|P. C/Subv|Bajo|2773|3463|4029|2112|3365|2366|3244|3421|VA|Quillota
16958|310|COLEGIO ARTÍSTICO SOL DEL ILLIMANI|523.4|337.5|548.3|449.5|463.4|656.2|665.4|567.8197278911564|Público|Medio Bajo|2407|2865|3634|2217|1838|1867|2920|3160|RM|La Florida
16978|310|COLEGIO COPÉRNICO|644.9|456|603.9|493|550.5|693.3|710.3|617.225641025641|P. S/Subv|Alto|1024|576|414|1080|791|498|2138|2274|LL|Frutillar
16985|310|LICEO BICENTENARIO PAULO FREIRE|562.7|365.8|616.4|457|486|786.7|794.5|628.5855072463769|Público|Medio Bajo|825|1745|2264|865|1599|1335|561|729|LL|Quellón
16993|363|CENTRO EDUCACIONAL DE ADULTOS AURORA|512.7|357|542.9|464|470.7|650.5|664.2|572.8622047244095|P. C/Subv|Medio|2209|3187|2769|2326|1386|1667|3015|3177|VA|Valparaíso
16997|310|AMERICAN SCHOOL|549.9|329.6|611.2|456|482.8|733.4|760|602.8149606299213|P. C/Subv|Medio|1345|2066|3818|948|1631|1401|1326|1296|RM|Peñaflor
1710|363|CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS|452.6|0|478.7|413|462.3|688.9|710.7|579.8750000000001|Público|Medio|1997|4161|4106|3746|3332|1904|2225|2257|VA|Viña Del Mar
1734|310|COLEGIO RUBÉN CASTRO DIURNO|737.5|499.7|695.8|546.5|570.3|800.4|804.9|696.1915343915344|P. C/Subv|Medio Alto|274|239|258|253|359|379|427|595|VA|Viña Del Mar
1735|310|LICEO PARROQUIAL SAN ANTONIO|639.3|434.6|622.5|484.9|494.5|788.6|800.2|643.4645863570391|P. C/Subv|Medio|619|608|567|779|931|1140|545|658|VA|Viña Del Mar
1738|310|LICEO NUESTRA SEÑORA DE LA PAZ|614.4|451.2|625|497.7|557.8|715|728.2|630.8364145658263|P. C/Subv|Medio|792|847|444|745|729|449|1665|1873|VA|Viña Del Mar
1739|410|ESCUELA DE TRIPULANTES Y PORTUARIA DE VALPARAÍSO|574.8|391|518.5|447|414.3|595.5|620.1|538.0631578947368|P. C/Subv|Medio Bajo|3399|1467|1288|2908|1937|3338|3822|3763|VA|Valparaíso
1739|810|ESCUELA DE TRIPULANTES Y PORTUARIA DE VALPARAÍSO|550|382|509.8|418|425.6|662.2|704.3|563.0494623655915|P. C/Subv|Medio Bajo|2558|2064|1569|3133|3114|3016|2792|2398|VA|Valparaíso
1741|310|LICEO SANTA TERESA DE LOS ANDES|559.8|360.9|594|474.3|449.9|760.6|766.4|613.59012345679|P. C/Subv|Medio Bajo|1098|1812|2524|1242|1123|2258|905|1180|VA|Viña Del Mar
1742|310|COLEGIO SAN AGUSTÍN|543.1|389.8|562.9|460.8|535.7|685.4|700.1|581.9111731843576|P. C/Subv|Medio Bajo|1942|2254|1317|1883|1473|617|2289|2494|VA|Viña Del Mar
1743|310|COLEGIO PARROQUIAL SANTA MARÍA GORETTI|561.1|385.3|574.7|478.5|469.2|721|734.5|592.7228682170543|P. C/Subv|Medio|1630|1785|1446|1623|1038|1703|1541|1756|VA|Concón
1747|310|LICEO JOSÉ CORTÉZ BROWN|576.2|358.9|612|458.1|509.4|734.1|741.8|603.6960573476703|P. C/Subv|Medio|1318|1437|2665|932|1553|892|1316|1636|VA|Viña Del Mar
1749|310|COLEGIO EXCMO. CARDENAL RAÚL SILVA HENRÍQUEZ|589.3|400.8|582.5|430.5|503.4|657.9|667.3|575.4273062730626|P. C/Subv|Medio Bajo|2117|1207|1021|1470|2546|972|2884|3133|VA|Viña Del Mar
1750|310|COLEGIO INMACULADA DE LOURDES|626|415.1|631.7|483.2|530.5|696.2|699.5|607.2948275862069|P. C/Subv|Medio|1232|720|770|664|959|660|2086|2506|VA|Viña Del Mar
1755|310|COLEGIO ANA MARÍA JANER|588.5|377.3|603.2|475|514.5|722.4|747.4|597.39375|P. C/Subv|Medio|1481|1222|1762|1094|1106|822|1515|1516|VA|Viña Del Mar
1755|410|COLEGIO ANA MARÍA JANER|523.3|321.9|497.9|399.3|434.4|568.3|588.8|501.4312|P. C/Subv|Medio|4062|2869|3931|3398|3835|2736|4011|4001|VA|Viña Del Mar
1756|310|COLEGIO CLAUDIO MATTE|554.5|341.1|554.3|454.4|447.2|692.3|697.9|576.5697183098591|P. C/Subv|Medio Bajo|2088|1947|3516|2078|1688|2363|2155|2538|VA|Viña Del Mar
1757|310|COLEGIO ACONCAGUA|669.3|443.1|628.7|523.1|543.3|768.8|775.7|655.261875637105|P. C/Subv|Medio Alto|521|452|494|695|492|550|796|1014|VA|Quilpué
17600|310|COLEGIO SAN GABRIEL ARCÁNGEL|624.8|405.9|617.4|494.4|510|762.1|766.8|625.7904904904905|P. C/Subv|Medio Alto|867|728|914|854|776|882|885|1174|BI|Los Ángeles
17605|310|COLEGIO INGLÉS WOODLANDS|621.4|402.7|631.9|472.1|489.8|777.3|784.9|623.8211864406779|P. C/Subv|Medio Alto|903|757|982|661|1178|1241|671|882|BI|Los Ángeles
17606|310|COLEGIO CONCEPCIÓN SAN PEDRO|775.4|520.9|718|605.4|621.8|868.9|870.3|743.3703984819733|P. S/Subv|Alto|129|157|199|173|188|208|63|114|BI|San Pedro De La Paz
17607|310|COLEGIO INGLÉS BRITISH ROYAL SCHOOL|716.8|531.9|661.5|575|593|686.8|697.8|655.6027649769585|P. C/Subv|Medio Alto|518|277|173|415|250|296|2262|2543|BI|Concepción
1761|310|COLEGIO FRIENDLY HIGH SCHOOL|569.4|400.8|605.6|457.5|496.1|713.9|736.5|604.7993377483443|P. C/Subv|Medio|1294|1587|1021|1053|1576|1112|1690|1724|VA|Viña Del Mar
17634|310|COLEGIO DE LA SANTÍSIMA TRINIDAD|765|525.9|718.4|646.7|627.3|874.7|880.5|754.6366197183099|P. S/Subv|Alto|99|180|182|171|107|183|50|73|BI|San Pedro De La Paz
17635|410|COLEGIO TÉCNICO PROFESIONAL LOS ACACIOS|617.5|395.6|619.8|474.7|486.5|820.3|833.8|639.7134615384615|P. C/Subv|Medio Bajo|666|797|1150|823|1115|1320|279|309|BI|Concepción
17635|510|COLEGIO TÉCNICO PROFESIONAL LOS ACACIOS|609.3|378.3|584.8|451.5|489.8|723.4|730.8|597.3939306358382|P. C/Subv|Medio Bajo|1480|914|1718|1423|1778|1241|1502|1823|BI|Concepción
17635|610|COLEGIO TÉCNICO PROFESIONAL LOS ACACIOS|545.6|394|547.6|425.2|463.5|775.2|786.5|607.5822222222222|P. C/Subv|Medio Bajo|1225|2169|1200|2232|2777|1862|704|845|BI|Concepción
17643|710|LICEO AGRÍCOLA DE NEGRETE|497.1|0|461|411.3|393.9|832.6|901.4|595.7977272727273|P. C/Subv|Bajo|1524|3596|4106|3957|3416|3864|212|27|BI|Negrete
17652|310|COLEGIO RAIQUÉN|630.4|432.9|610.2|494.7|480.1|828.2|843.1|664.6658986175115|P. C/Subv|Medio|443|688|583|959|774|1454|234|249|BI|Yumbel
17654|363|CENTRO DE EDUCACIÓN INTEGRAL DE ADULTOS|487.6|355.3|482.2|407.3|433.6|688.8|692.4|541.6645161290321|Público|Medio Bajo|3288|3802|2869|3688|3569|2762|2229|2658|BI|Coronel
17657|310|INSTITUTO DE HUMANIDADES ANTONIO MORENO CASAMITJANA|613.1|392.2|589.6|462.5|462|735.7|739.5|598.763654618474|P. C/Subv|Medio|1449|863|1255|1314|1424|1918|1289|1674|BI|Coronel
17658|310|COLEGIO EINSTEIN|597.7|412|611.2|486|502.4|696.9|708|600.7871559633028|P. S/Subv|Alto|1395|1087|812|948|911|988|2066|2322|BI|Concepción
17658|363|COLEGIO EINSTEIN|540.9|379.5|569.6|484.4|439.8|652.1|660.5|561.0413461538462|P. S/Subv|Alto|2637|2312|1665|1737|939|2587|2980|3237|BI|Concepción
17660|310|SCUOLA ITALIANA DI CONCEPCIÓN|691.4|465.3|690.8|517.5|568.5|741.6|764.4|663.5115606936416|P. C/Subv|Medio Alto|453|360|374|268|539|390|1194|1209|BI|Coronel
17662|310|LICEO BICENTENARIO CLAUDIO ARRAU LEÓN|583|381.2|582.8|473|497.6|627.3|640.5|565.765306122449|Público|Bajo|2465|1316|1594|1464|1156|1077|3402|3525|NB|Coihueco
17662|510|LICEO BICENTENARIO CLAUDIO ARRAU LEÓN|508.8|0|474.7|422.5|394.7|423.5|428.9|445.5514285714286|Público|Bajo|4219|3299|4106|3797|2905|3847|4220|4220|NB|Coihueco
17662|610|LICEO BICENTENARIO CLAUDIO ARRAU LEÓN|485.2|292|490|417.9|416.2|550.9|601.2|513.0821428571428|Público|Bajo|3925|3844|4060|3557|3126|3291|4104|3937|NB|Coihueco
17687|310|COLEGIO TERESIANO LOS ÁNGELES|647.4|424|644.8|506.6|530.4|774.4|784.2|647.6191082802547|P. C/Subv|Medio Alto|575|556|660|530|638|663|715|890|BI|Los Ángeles
1769|310|COLEGIO RAYEN CAVÉN|669.5|480.5|637.3|533.2|495.4|772|787.7|660.1876811594202|P. C/Subv|Medio|477|451|317|605|425|1126|750|831|VA|Concón
17701|363|CENTRO EDUCACIONAL DE ADULTOS NEWENTÚN|500.9|312.6|540.1|433|497.1|587.4|592.8|537.7141304347825|P. C/Subv|Medio|3415|3510|3985|2398|2423|1089|3889|3977|BI|Concepción
17703|310|COLEGIO ESPÍRITU SANTO|609.9|383.2|635.8|476.5|516.9|787.5|792.5|651.7285714285715|P. C/Subv|Medio|544|901|1519|617|1073|797|556|761|BI|Talcahuano
17708|310|COLEGIO SAN CRISTÓBAL|618.9|382.6|593.3|526.4|518.3|746.2|753.1|635.562091503268|P. C/Subv|Medio Alto|721|782|1546|1252|468|776|1118|1415|BI|Talcahuano
